URL,Indicator
https://www.nytimes.comwww.azcentral.com/news/old-west-jobs/,OK
https://www.nytimes.comwww.azcentral.com/hfe/,OK
https://www.nytimes.comwww.azcentral.com/projects/business/whos-who/2012/,OK
https://www.nytimes.comwww.azcentral.com/help/articles/info-privacy.html,OK
https://www.azcentral.com/business/,N_OK
https://cm.azcentral.com/subscriberguide/,N_OK
https://www.nytimes.comwww.azcentral.com/projects/business/whos-who/2012/retail.php,OK
https://www.accuweather.com/en/us/phoenix/85003/current-weather/346935?lang=en-us&partner=web_gannett_news,N_OK
https://www.nytimes.comwww.azcentral.com/projects/business/whos-who/2012/tech.php,OK
https://www.nytimes.comwww.azcentral.com/projects/business/whos-who/2012/real.php,OK
https://www.nytimes.comwww.azcentral.com/projects/business/whos-who/2012/health.php,OK
https://www.nytimes.comwww.azcentral.com/projects/business/whos-who/2012/finance.php,OK
https://www.nytimes.comwww.azcentral.com/projects/business/whos-who/2012/education.php,OK
https://www.nytimes.comwww.azcentral.com/projects/business/whos-who/2012/azcos.php,OK
https://www.nytimes.comwww.azcentral.com/projects/business/whos-who/2012/bizservices.php,OK
https://www.nytimes.comwww.azcentral.com/projects/business/whos-who/2012/trailblazers.php,OK
https://www.nytimes.comwww.azcentral.com/projects/business/whos-who/2012/index.php,OK
https://www.nytimes.comwww.azcentral.com/weather/articles/us-radar.html,OK
https://www.nytimes.comwww.azcentral.com/weather/articles/20130430monthly-weather-chart.html,OK
https://www.nytimes.comwww.azcentral.com/weather/articles/arizona-monsoon-meter.html,OK
https://www.nytimes.comwww.azcentral.com/weather/articles/az_fireforecast-CR.html,OK
https://www.nytimes.comwww.azcentral.com/hfe/diy/,OK
https://www.nytimes.comwww.azcentral.com/hfe/outdoors/,OK
https://www.nytimes.comwww.azcentral.com/hfe/wine/,OK
https://www.nytimes.comwww.azcentral.com/hfe/antiques/,OK
https://www.nytimes.comwww.azcentral.com/hfe/decor/,OK
https://www.nytimes.comwww.azcentral.com/hfe/coolhomes/,OK
https://www.nytimes.comwww.azcentral.com/news/articles/arizona-online-schools-list.html,OK
https://www.nytimes.comwww.azcentral.com/home/articles/20131220rosie-community-at-christmas.html,OK
https://www.nytimes.comwww.azcentral.com/home/articles/20131001home-repair-tasks-diy-easy-fixes.html,OK
https://www.nytimes.comwww.azcentral.com/home/free/20130819crafts-retro-stationery-chalkboard-paint.html,OK
https://www.nytimes.comwww.azcentral.com/home/articles/20130624rosie-house-insulation-advice-how-to.html,OK
https://www.nytimes.comwww.azcentral.com/home/free/20130409how-to-redecorate-home-cheap.html,OK
https://www.nytimes.comwww.azcentral.com/news/articles/20101008chandler-mom-former-porn-actress-finds-joy-everyday-life.html,OK
https://www.nytimes.comwww.azcentral.com/home/articles/20121018find-your-true-colors-step-by-step-design-kit.html,OK
https://www.nytimes.comwww.azcentral.com/help/articles/privacy_en.html,OK
https://www.nytimes.comwww.azcentral.com/weather/articles/az_windspeed.html,OK
https://www.nytimes.comwww.azcentral.com/home/articles/20130419consignment-discount-furniture-stores-phoenix.html,OK
https://www.nytimes.comwww.azcentral.com/offbeat/articles/2012/10/22/20121022woman-robs-banks-pay-rent-cops-say.html,OK
https://www.nytimes.comwww.azcentral.com/offbeat/articles/2012/10/22/20121022cafes-way-mirror-allows-peeks-into-restroom.html,OK
https://www.nytimes.comwww.azcentral.com/offbeat/articles/2012/10/22/20121022student-sues-over-sex-tape-suspension.html,OK
https://www.nytimes.comwww.azcentral.com/weather/articles/rloop.html,OK
https://www.nytimes.comwww.azcentral.com/weather/articles/rimage.html,OK
https://www.nytimes.comwww.azcentral.com/news/articles/2008/12/10/20081210Suggestive1210.html,OK
https://www.nytimes.comwww.azcentral.com/news/articles/2012/04/10/20120410arizona-executions-history-death-row-last-meal-last-words.html,OK
https://www.nytimes.comwww.azcentral.com/offbeat/articles/2012/10/22/20121022woman-finds-naked-stranger-bedroom.html,OK
https://www.nytimes.comwww.azcentral.com/offbeat/articles/2012/10/22/20121022dispensary-busted-marijuana-beer.html,OK
https://www.nytimes.comwww.azcentral.com/offbeat/articles/2012/10/22/20121022man-stops-car-burglar-by-sitting-him-cops-say.html,OK
https://www.nytimes.comwww.azcentral.com/offbeat/articles/2012/10/22/20121022naked-man-bites-off-own-finger-swallows-cops-say.html,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/31/20121031evan-rachel-wood-jamie-bell-rumored-married.html,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/31/20121031dancing-stars-sends-high-scoring-celeb-home.html,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/31/20121031ellen-degeneres-dresses-sofia-vergara-halloween.html,OK
https://www.nytimes.comwww.azcentral.com/weather/articles/az_change.html,OK
https://www.nytimes.comwww.azcentral.com/news/articles/2008/02/22/20080222mecham-obit0222-ON.html,OK
https://www.nytimes.comwww.azcentral.com/news/articles/2010/11/21/20101121arizona-pensions-funds-solutions.html,OK
https://www.nytimes.comwww.azcentral.com/news/articles/2010/11/19/20101119arizona-pensions-funds-convicted.html,OK
https://www.nytimes.comwww.azcentral.com/ic/news/education/online-school/timeline.html,OK
https://www.nytimes.comwww.azcentral.com/news/education/online-school/,OK
https://www.nytimes.comwww.azcentral.com/ent/horoscopes/,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/31/20121031did-steven-tyler-split-from-fiancee-erin-brady.html,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/30/20121030second-kim-kardashian-sex-tape-sale.html,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/31/20121031rihanna-bans-karrueche-tran-from-halloween-bash.html,OK
https://www.nytimes.comwww.azcentral.com/ic/news/arizona-pensions/slide/pension-slides.html,OK
https://www.nytimes.comwww.azcentral.com/offbeat/articles/2012/10/19/20121019puppy-found-newspaper-box-trucker-charged.html,OK
https://www.nytimes.comwww.azcentral.com/news/articles/2011/05/19/20110519Chandler-assault-truck-dragging-abrk.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celeb/celeb_more.html,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/30/20121030justin-bieber-nick-cannon-honor-teen-volunteers.html,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/30/20121030daniel-day-lewis-donates-dads-work-oxford.html,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/30/20121030kristen-stewart-won-back-rob-pattinson-video.html,OK
https://www.nytimes.comwww.azcentral.com/news/articles/arizona-pensions-funds-solutions-side.html,OK
https://www.nytimes.comwww.azcentral.com/news/arizona-pensions/districts-pensions.php,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/30/20121030russell-brand-sued-allegedly-hitting-man-car.html,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/30/20121030hulk-hogans-sex-tape-has-embarrassed-family.html,OK
https://www.nytimes.comwww.azcentral.com/news/articles/arizona-pensions-funds-convicted-side.html,OK
https://www.nytimes.comwww.azcentral.com/offbeat/articles/2012/07/13/20120713offbeat-most-viewed-so-far.html,OK
https://www.nytimes.comwww.azcentral.com/offbeat/articles/2012/10/19/20121019teacher-accused-having-class-spit-boy.html,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/30/20121030simon-cowell-willing-cryogenically-frozen.html,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/30/20121030miranda-kerr-finds-climbing-trees-rewarding.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312leigh-anne-pinnock-falling-prop.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/articles/20121031hot-not-celeb-fashion-vote.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310zayn-malik-inspires-new-comic-book-character.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310harry-styles-virtual-stranger-one-direction.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310wanteds-jay-mcguiness-bar-fight.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140309kate-upton-threatens-sue-website-fake-naked-pictures.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140309kourtney-kardashian-wants-spectacular-wedding.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140309lena-dunham-parties-taylor-swift-snl.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310lena-dunham-naked-snl.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310justin-bieber-selena-gomez-breakfast-kisses.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310perrie-edwards-wants-disney-wedding.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310shailene-woodley-free-without-phone.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310nigella-lawsons-no-partying.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310tamara-ecclestones-perfect-pink-baby-shower.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310winona-ryder-boyfriend-special.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310country-singer-mel-tillis-recovering-heart-surgery.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310girls-creator-lena-dunham-sxsw.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310elisabeth-moss-marriage-fred-armisen-traumatic.html,OK
https://www.nytimes.comwww.azcentral.com/2012/review/offbeat/free/20121207year-in-review-most-viewed-offbeat-stories-prog.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20130916michael-douglas-living-with-magnate-new-york.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20130227mia-wasikowska-controversial-nude-scene.html,OK
https://www.nytimes.comwww.azcentral.com/news/articles/arizona-pensions-funds-convicted.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20130214harry-styles-philosophy-alain-de-botton.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20131101daniel-radcliffe-confesses-butt-waxing.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20130824sean-connerys-crazy-bedroom-antics.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20130516demi-lovato-warrior-tattoo-meaning.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20130206robin-tunney-engaged-nicky-marmet.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20130806jeopardy-spelling-still-matter.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20130315james-mcavoy-sex-scene-wife.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20131223miley-cyrus-pop-culture-queen.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310prince-harry-meets-rowers-cressida.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310jenna-fischer-bikini-baby-bump.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310suki-waterhouse-bradley-cooper-intelligence.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310jennifer-lopez-rushing-marriage.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310stacy-keibler-kids-soon.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310selena-gomez-parents-justin-bieber.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310dominic-cooper-shooting-sex-scenes-butt-naked.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310beyonce-jennifer-garner-jane-lynch-ban-bossy.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310jennie-garth-weight-peter-facinelli-split.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310drew-barrymore-not-good-actress.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311josh-lucas-wouldnt-wish-divorce-worst-enemy.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311little-mix-got-loads-piercings-tour.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311kate-winslet-hollywood-walk-fame-star.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311niall-horan-night-out-brian-mcfadden.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311katy-perry-global-citizen-campaign.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311justin-bieber-broken.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311beyonce-shuns-partying-family.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311bill-cosby-instagram.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311sophia-bush-handcuffed-maxim.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311justin-bieber-bratty-deposition-videos.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311joe-mcginniss-fatal-vision-author-obit.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311rob-kardashian-kim-wedding-weight.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311drake-rihanna-like-loved-up-couple.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311lindsay-lohan-party-chateau-marmont.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311david-beckham-opposition-stadium-site.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311bachelor-juan-pablo-final-decision.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310justin-bieber-dedicates-song-selena-gomez.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311frank-ocean-flips-off-chipotle.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311grumpy-cat-sxsw.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311steve-irwin-best-friend-last-moments.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311justin-bieber-new-trial-date-florida-case.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311p-diddy-buying-tv-channel.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311chris-evans-wife-kids.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311obama-health-care-between-two-ferns.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140310miley-cyrus-fan-arrested.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311ciara-spends-safari-themed-nursery.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311chelsea-handler-understood-brits.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311kristen-bell-pee-mason-jar-oscars.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311jennifer-lopez-confident.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311justin-bieber-may-trial-date-florida-case.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311lena-dunham-quit-acting.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/articles/20140311obama-grills-zach-galifianakis-funny-die-web-series.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311tvs-miles-obrien-zippers-one-arm.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311mindy-kaling-diversity-discussion-frustrates.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311kris-jenner-major-role-kanye-proposal.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311britney-spears-wed-graceland.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311kylie-minogue-cope-fame.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312little-mix-arent-ready-children.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312brad-pitt-teaching-children.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312ariel-winter-broken-family-cant-be-fixed.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312rihanna-drake-steamy-london-club.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312zayn-malik-wants-comic.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312harry-styles-helicopter-flying-lessons.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312alec-baldwin-hamptons-home-sale.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312jessie-j-struggles-fame.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312lily-allen-wedding-dress-missing.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312lara-stone-content-life.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312duck-dynasty-goal-message-god.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312ciara-expecting-baby-boy.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311kim-kardashian-car-crash.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311kristian-nairn-gay.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311shailene-woodley-hooks-up-co-star.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140311justin-bieber-selena-gomez-flowers.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312jennifer-lopez-ben-affleck-p-diddy-drown.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312neil-patrick-harris-women-marry-me.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312naomi-campbell-baby.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312chris-pine-charged-dui-new-zealand.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312octomom-pleads-not-guilty-welfare-fraud.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312bachelor-juan-pablo-not-bad-guy.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312stacy-keibler-surprised-family-wedding-plan.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312kuwtk-crew-quizzed-thefts.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312demi-lovato-respiratory-infection.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312shailene-woodley-toxic-twilight.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312kesha-moves-los-angeles-rehab.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312stacy-keibler-pregnant.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312rhys-ifans-seal-hunting-inhumane.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312susan-sarandon-honey-grandma.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312olivia-wilde-essay-burying-bodies-haiti.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312little-people-big-world-stars-split.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312zimmerman-parents-sue-roseanne-barr-twitter-post.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312lawyer-justin-bieber-florida-questions.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312jeopardy-champ-chu-unseated-after-day-run.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/celebrities/free/20140312william-shatner-quitting-twitter.html,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/30/20121030miley-cyrus-planning-three-weddings-liam-hemsworth.html,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/30/20121030giuliana-rancic-blames-her-ambition-her-infertility.html,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/30/20121030liberty-ross-rupert-sanders-decline-dr-phil-interview.html,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/30/20121030nsync-forgive-justin-timberlake-wedding-snub.html,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/30/20121030dancing-stars-goes-country.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/,OK
https://www.nytimes.comwww.azcentral.com/ent/dating/,OK
https://www.nytimes.comwww.azcentral.com/home/articles/20121105pool-options-renovate-reshape-remove.html,OK
https://www.nytimes.comwww.azcentral.com/home/articles/20120926i-did-it-diy-painted-fan-blades-add-flair.html,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/30/20121030what-stars-saying-about-sandy.html,OK
https://www.nytimes.comwww.azcentral.com/home/articles/20121003diy-home-electricity-jobs.html,OK
https://www.nytimes.comwww.azcentral.com/home/articles/20121008plumbing-jobs-you-can-do-yourself.html,OK
https://www.nytimes.comwww.azcentral.com/home/articles/20120910winterizing-your-summer-cabin-vacation-home.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/regional/critics/wvalley/critics_regional_wvalley.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/regional/critics/scottsdale/critics_regional_scottsdale.html,OK
https://www.nytimes.comwww.azcentral.com/ent/dating/articles/2007/08/08/20070808dates-dinnercruise.html,OK
https://www.nytimes.comwww.azcentral.com/ent/dating/articles/2007/08/09/20070809dates-tattoo.html,OK
https://www.nytimes.comwww.azcentral.com/ent/dating/articles/2007/08/09/20070809dates-statefair.html,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/30/20121030edward-furlong-arrested-domestic-violence.html,OK
https://www.nytimes.comwww.azcentral.com/ent/dating/dating_adventure.html,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/30/20121030niall-horan-im-definitely-single.html,OK
https://www.nytimes.comwww.azcentral.com/ent/dating/articles/2007/08/08/20070808dates-artwalks.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/regional/critics/wvalley/articles/2009/04/28/20090428bestcp-salad.html,OK
https://www.nytimes.comwww.azcentral.com/thingstodo/movies/articles/20130815best-films-young-adult-novels.html,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/30/20121030courteney-coxs-daughter-cocos-creative-costume.html,OK
https://www.usatoday.com/comics/,N_OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-offbeatethnic.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-calamari.html,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/30/20121030george-wendt-hospitalized-chest-pains.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-byob.html,OK
https://www.nytimes.comwww.azcentral.com/ent/celeb/articles/2012/10/30/20121030octomom-checks-into-rehab-drug-problem.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-chinese.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-chkfrsteak.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-dessert.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-enchilada.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-french.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-hamburger.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-japanese.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-icecream.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-mideast.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-mexican.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-latinamerican.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-merry.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-meatloaf.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-newrestaurant.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-restaurant.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-patio.html,OK
https://www.nytimes.comwww.azcentral.com/ent/dating/articles/2007/08/09/20070809dates-worldtable.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-pasta.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-sandwich.html,OK
https://www.nytimes.comwww.azcentral.com/ent/dating/articles/2007/08/09/20070809dates-oldwest0726.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-smallplates.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-romantic.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-salad.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-specialocc.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-spanish.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-takevisitors.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-steakhouse.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-sushi.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-tea.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-whitepizza.html,OK
https://www.nytimes.comwww.azcentral.com/best/2009/critics/dining_food/articles/2009/04/28/20090428bestcp-viet.html,OK
